seed,condition,tx_ibo_db,rx_backoff_db,mode,modulation,snr_db,delta_pd,delta_lo,delta_hi
202,tx_3_rx_6dB,3.0,6.0,frozen,bpsk,-10,0.298,0.27,0.326
202,tx_3_rx_6dB,3.0,6.0,frozen,qpsk,-10,0.139,0.114,0.165
202,tx_3_rx_6dB,3.0,6.0,frozen,16qam,-10,0.43,0.393975,0.463
202,tx_3_rx_6dB,3.0,6.0,frozen,32qam,-10,0.431,0.399975,0.463
202,tx_3_rx_6dB,3.0,6.0,recalibrated,bpsk,-10,0.3,0.272,0.328
202,tx_3_rx_6dB,3.0,6.0,recalibrated,qpsk,-10,0.138,0.113,0.164
202,tx_3_rx_6dB,3.0,6.0,recalibrated,16qam,-10,0.435,0.399,0.4680249999999999
202,tx_3_rx_6dB,3.0,6.0,recalibrated,32qam,-10,0.432,0.401,0.464
202,tx_3_rx_6dB,3.0,6.0,frozen,bpsk,-8,0.126,0.106,0.146
202,tx_3_rx_6dB,3.0,6.0,frozen,qpsk,-8,0.051,0.036,0.065
202,tx_3_rx_6dB,3.0,6.0,frozen,16qam,-8,0.391,0.361,0.422
202,tx_3_rx_6dB,3.0,6.0,frozen,32qam,-8,0.424,0.391,0.457
202,tx_3_rx_6dB,3.0,6.0,recalibrated,bpsk,-8,0.127,0.107,0.147
202,tx_3_rx_6dB,3.0,6.0,recalibrated,qpsk,-8,0.051,0.036,0.065
202,tx_3_rx_6dB,3.0,6.0,recalibrated,16qam,-8,0.394,0.364,0.425
202,tx_3_rx_6dB,3.0,6.0,recalibrated,32qam,-8,0.427,0.393975,0.459
202,tx_3_rx_6dB,3.0,6.0,frozen,bpsk,-6,0.032,0.021975,0.043
202,tx_3_rx_6dB,3.0,6.0,frozen,qpsk,-6,0.005,0.001,0.01
202,tx_3_rx_6dB,3.0,6.0,frozen,16qam,-6,0.202,0.177,0.227
202,tx_3_rx_6dB,3.0,6.0,frozen,32qam,-6,0.228,0.203,0.2540249999999999
202,tx_3_rx_6dB,3.0,6.0,recalibrated,bpsk,-6,0.033,0.022,0.045
202,tx_3_rx_6dB,3.0,6.0,recalibrated,qpsk,-6,0.005,0.001,0.01
202,tx_3_rx_6dB,3.0,6.0,recalibrated,16qam,-6,0.203,0.178,0.228
202,tx_3_rx_6dB,3.0,6.0,recalibrated,32qam,-6,0.23,0.204,0.256
202,tx_3_rx_6dB,3.0,6.0,frozen,bpsk,-4,0.001,0.0,0.003
202,tx_3_rx_6dB,3.0,6.0,frozen,qpsk,-4,0.002,0.0,0.005
202,tx_3_rx_6dB,3.0,6.0,frozen,16qam,-4,0.066,0.051975,0.082
202,tx_3_rx_6dB,3.0,6.0,frozen,32qam,-4,0.085,0.068,0.104
202,tx_3_rx_6dB,3.0,6.0,recalibrated,bpsk,-4,0.001,0.0,0.003
202,tx_3_rx_6dB,3.0,6.0,recalibrated,qpsk,-4,0.002,0.0,0.005
202,tx_3_rx_6dB,3.0,6.0,recalibrated,16qam,-4,0.067,0.052,0.083
202,tx_3_rx_6dB,3.0,6.0,recalibrated,32qam,-4,0.087,0.07,0.106
202,tx_3_rx_6dB,3.0,6.0,frozen,bpsk,-2,0.001,0.0,0.003
202,tx_3_rx_6dB,3.0,6.0,frozen,qpsk,-2,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,16qam,-2,0.007,0.002,0.012
202,tx_3_rx_6dB,3.0,6.0,frozen,32qam,-2,0.025,0.016,0.035
202,tx_3_rx_6dB,3.0,6.0,recalibrated,bpsk,-2,0.001,0.0,0.003
202,tx_3_rx_6dB,3.0,6.0,recalibrated,qpsk,-2,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,16qam,-2,0.007,0.002,0.012
202,tx_3_rx_6dB,3.0,6.0,recalibrated,32qam,-2,0.025,0.016,0.035
202,tx_3_rx_6dB,3.0,6.0,frozen,bpsk,0,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,qpsk,0,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,16qam,0,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,32qam,0,0.005,0.001,0.01
202,tx_3_rx_6dB,3.0,6.0,recalibrated,bpsk,0,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,qpsk,0,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,16qam,0,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,32qam,0,0.005,0.001,0.01
202,tx_3_rx_6dB,3.0,6.0,frozen,bpsk,2,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,qpsk,2,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,16qam,2,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,32qam,2,0.001,0.0,0.003
202,tx_3_rx_6dB,3.0,6.0,recalibrated,bpsk,2,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,qpsk,2,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,16qam,2,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,32qam,2,0.001,0.0,0.003
202,tx_3_rx_6dB,3.0,6.0,frozen,bpsk,4,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,qpsk,4,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,16qam,4,0.001,0.0,0.003
202,tx_3_rx_6dB,3.0,6.0,frozen,32qam,4,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,bpsk,4,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,qpsk,4,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,16qam,4,0.001,0.0,0.003
202,tx_3_rx_6dB,3.0,6.0,recalibrated,32qam,4,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,bpsk,6,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,qpsk,6,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,16qam,6,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,32qam,6,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,bpsk,6,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,qpsk,6,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,16qam,6,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,32qam,6,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,bpsk,8,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,qpsk,8,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,16qam,8,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,32qam,8,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,bpsk,8,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,qpsk,8,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,16qam,8,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,32qam,8,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,bpsk,10,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,qpsk,10,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,16qam,10,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,frozen,32qam,10,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,bpsk,10,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,qpsk,10,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,16qam,10,0.0,0.0,0.0
202,tx_3_rx_6dB,3.0,6.0,recalibrated,32qam,10,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,bpsk,-10,0.324,0.294,0.353
202,tx_3_rx_0dB,3.0,0.0,frozen,qpsk,-10,0.164,0.138,0.19102499999999986
202,tx_3_rx_0dB,3.0,0.0,frozen,16qam,-10,0.418,0.383,0.452
202,tx_3_rx_0dB,3.0,0.0,frozen,32qam,-10,0.432,0.401,0.464
202,tx_3_rx_0dB,3.0,0.0,recalibrated,bpsk,-10,0.327,0.297,0.35602499999999987
202,tx_3_rx_0dB,3.0,0.0,recalibrated,qpsk,-10,0.162,0.136,0.19
202,tx_3_rx_0dB,3.0,0.0,recalibrated,16qam,-10,0.418,0.383,0.452
202,tx_3_rx_0dB,3.0,0.0,recalibrated,32qam,-10,0.432,0.401,0.464
202,tx_3_rx_0dB,3.0,0.0,frozen,bpsk,-8,0.134,0.114,0.155
202,tx_3_rx_0dB,3.0,0.0,frozen,qpsk,-8,0.054,0.038975,0.069
202,tx_3_rx_0dB,3.0,0.0,frozen,16qam,-8,0.389,0.357975,0.42002499999999987
202,tx_3_rx_0dB,3.0,0.0,frozen,32qam,-8,0.429,0.396,0.461
202,tx_3_rx_0dB,3.0,0.0,recalibrated,bpsk,-8,0.135,0.115,0.157
202,tx_3_rx_0dB,3.0,0.0,recalibrated,qpsk,-8,0.056,0.041,0.071
202,tx_3_rx_0dB,3.0,0.0,recalibrated,16qam,-8,0.394,0.363,0.425
202,tx_3_rx_0dB,3.0,0.0,recalibrated,32qam,-8,0.429,0.396,0.461
202,tx_3_rx_0dB,3.0,0.0,frozen,bpsk,-6,0.036,0.024975000000000004,0.048
202,tx_3_rx_0dB,3.0,0.0,frozen,qpsk,-6,0.006,0.002,0.012
202,tx_3_rx_0dB,3.0,0.0,frozen,16qam,-6,0.214,0.187,0.24
202,tx_3_rx_0dB,3.0,0.0,frozen,32qam,-6,0.237,0.212,0.264
202,tx_3_rx_0dB,3.0,0.0,recalibrated,bpsk,-6,0.036,0.024975000000000004,0.048
202,tx_3_rx_0dB,3.0,0.0,recalibrated,qpsk,-6,0.007,0.002,0.013
202,tx_3_rx_0dB,3.0,0.0,recalibrated,16qam,-6,0.219,0.193,0.246
202,tx_3_rx_0dB,3.0,0.0,recalibrated,32qam,-6,0.243,0.216,0.271
202,tx_3_rx_0dB,3.0,0.0,frozen,bpsk,-4,0.001,0.0,0.003
202,tx_3_rx_0dB,3.0,0.0,frozen,qpsk,-4,0.001,0.0,0.003
202,tx_3_rx_0dB,3.0,0.0,frozen,16qam,-4,0.077,0.061,0.094
202,tx_3_rx_0dB,3.0,0.0,frozen,32qam,-4,0.097,0.079,0.117
202,tx_3_rx_0dB,3.0,0.0,recalibrated,bpsk,-4,0.001,0.0,0.003
202,tx_3_rx_0dB,3.0,0.0,recalibrated,qpsk,-4,0.001,0.0,0.003
202,tx_3_rx_0dB,3.0,0.0,recalibrated,16qam,-4,0.079,0.063,0.096
202,tx_3_rx_0dB,3.0,0.0,recalibrated,32qam,-4,0.1,0.082,0.12
202,tx_3_rx_0dB,3.0,0.0,frozen,bpsk,-2,0.001,0.0,0.003
202,tx_3_rx_0dB,3.0,0.0,frozen,qpsk,-2,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,16qam,-2,0.008,0.003,0.014
202,tx_3_rx_0dB,3.0,0.0,frozen,32qam,-2,0.025,0.016,0.035
202,tx_3_rx_0dB,3.0,0.0,recalibrated,bpsk,-2,0.001,0.0,0.003
202,tx_3_rx_0dB,3.0,0.0,recalibrated,qpsk,-2,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,16qam,-2,0.008,0.003,0.014
202,tx_3_rx_0dB,3.0,0.0,recalibrated,32qam,-2,0.026,0.017,0.037
202,tx_3_rx_0dB,3.0,0.0,frozen,bpsk,0,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,qpsk,0,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,16qam,0,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,32qam,0,0.005,0.001,0.01
202,tx_3_rx_0dB,3.0,0.0,recalibrated,bpsk,0,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,qpsk,0,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,16qam,0,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,32qam,0,0.005,0.001,0.01
202,tx_3_rx_0dB,3.0,0.0,frozen,bpsk,2,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,qpsk,2,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,16qam,2,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,32qam,2,0.002,0.0,0.005
202,tx_3_rx_0dB,3.0,0.0,recalibrated,bpsk,2,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,qpsk,2,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,16qam,2,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,32qam,2,0.002,0.0,0.005
202,tx_3_rx_0dB,3.0,0.0,frozen,bpsk,4,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,qpsk,4,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,16qam,4,0.001,0.0,0.003
202,tx_3_rx_0dB,3.0,0.0,frozen,32qam,4,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,bpsk,4,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,qpsk,4,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,16qam,4,0.001,0.0,0.003
202,tx_3_rx_0dB,3.0,0.0,recalibrated,32qam,4,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,bpsk,6,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,qpsk,6,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,16qam,6,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,32qam,6,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,bpsk,6,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,qpsk,6,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,16qam,6,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,32qam,6,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,bpsk,8,0.001,0.0,0.003
202,tx_3_rx_0dB,3.0,0.0,frozen,qpsk,8,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,16qam,8,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,32qam,8,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,bpsk,8,0.001,0.0,0.003
202,tx_3_rx_0dB,3.0,0.0,recalibrated,qpsk,8,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,16qam,8,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,32qam,8,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,bpsk,10,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,qpsk,10,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,16qam,10,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,frozen,32qam,10,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,bpsk,10,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,qpsk,10,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,16qam,10,0.0,0.0,0.0
202,tx_3_rx_0dB,3.0,0.0,recalibrated,32qam,10,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,bpsk,-10,0.335,0.305,0.366
202,tx_0_rx_12dB,0.0,12.0,frozen,qpsk,-10,0.151,0.125,0.178
202,tx_0_rx_12dB,0.0,12.0,frozen,16qam,-10,0.426,0.39,0.459
202,tx_0_rx_12dB,0.0,12.0,frozen,32qam,-10,0.437,0.40597500000000003,0.468
202,tx_0_rx_12dB,0.0,12.0,recalibrated,bpsk,-10,0.337,0.307,0.3670249999999999
202,tx_0_rx_12dB,0.0,12.0,recalibrated,qpsk,-10,0.154,0.128,0.181
202,tx_0_rx_12dB,0.0,12.0,recalibrated,16qam,-10,0.429,0.393,0.462
202,tx_0_rx_12dB,0.0,12.0,recalibrated,32qam,-10,0.438,0.407,0.469
202,tx_0_rx_12dB,0.0,12.0,frozen,bpsk,-8,0.178,0.155,0.201
202,tx_0_rx_12dB,0.0,12.0,frozen,qpsk,-8,0.055,0.039,0.07
202,tx_0_rx_12dB,0.0,12.0,frozen,16qam,-8,0.401,0.371,0.432
202,tx_0_rx_12dB,0.0,12.0,frozen,32qam,-8,0.431,0.399,0.463
202,tx_0_rx_12dB,0.0,12.0,recalibrated,bpsk,-8,0.179,0.156,0.202
202,tx_0_rx_12dB,0.0,12.0,recalibrated,qpsk,-8,0.056,0.041,0.071
202,tx_0_rx_12dB,0.0,12.0,recalibrated,16qam,-8,0.406,0.376,0.437
202,tx_0_rx_12dB,0.0,12.0,recalibrated,32qam,-8,0.435,0.402,0.467
202,tx_0_rx_12dB,0.0,12.0,frozen,bpsk,-6,0.042,0.029,0.055
202,tx_0_rx_12dB,0.0,12.0,frozen,qpsk,-6,0.006,0.002,0.012
202,tx_0_rx_12dB,0.0,12.0,frozen,16qam,-6,0.21,0.184,0.23502499999999985
202,tx_0_rx_12dB,0.0,12.0,frozen,32qam,-6,0.239,0.213,0.267
202,tx_0_rx_12dB,0.0,12.0,recalibrated,bpsk,-6,0.043,0.031,0.057
202,tx_0_rx_12dB,0.0,12.0,recalibrated,qpsk,-6,0.006,0.002,0.012
202,tx_0_rx_12dB,0.0,12.0,recalibrated,16qam,-6,0.211,0.185,0.237
202,tx_0_rx_12dB,0.0,12.0,recalibrated,32qam,-6,0.242,0.216,0.27
202,tx_0_rx_12dB,0.0,12.0,frozen,bpsk,-4,0.005,0.001,0.01
202,tx_0_rx_12dB,0.0,12.0,frozen,qpsk,-4,0.002,0.0,0.005
202,tx_0_rx_12dB,0.0,12.0,frozen,16qam,-4,0.075,0.06,0.092
202,tx_0_rx_12dB,0.0,12.0,frozen,32qam,-4,0.088,0.071,0.107
202,tx_0_rx_12dB,0.0,12.0,recalibrated,bpsk,-4,0.005,0.001,0.01
202,tx_0_rx_12dB,0.0,12.0,recalibrated,qpsk,-4,0.002,0.0,0.005
202,tx_0_rx_12dB,0.0,12.0,recalibrated,16qam,-4,0.076,0.061,0.093
202,tx_0_rx_12dB,0.0,12.0,recalibrated,32qam,-4,0.088,0.071,0.107
202,tx_0_rx_12dB,0.0,12.0,frozen,bpsk,-2,0.002,0.0,0.005
202,tx_0_rx_12dB,0.0,12.0,frozen,qpsk,-2,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,16qam,-2,0.01,0.004,0.016
202,tx_0_rx_12dB,0.0,12.0,frozen,32qam,-2,0.028,0.018,0.039
202,tx_0_rx_12dB,0.0,12.0,recalibrated,bpsk,-2,0.002,0.0,0.005
202,tx_0_rx_12dB,0.0,12.0,recalibrated,qpsk,-2,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,16qam,-2,0.011,0.005,0.018
202,tx_0_rx_12dB,0.0,12.0,recalibrated,32qam,-2,0.028,0.018,0.039
202,tx_0_rx_12dB,0.0,12.0,frozen,bpsk,0,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,qpsk,0,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,16qam,0,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,32qam,0,0.004,0.001,0.008
202,tx_0_rx_12dB,0.0,12.0,recalibrated,bpsk,0,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,qpsk,0,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,16qam,0,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,32qam,0,0.004,0.001,0.008
202,tx_0_rx_12dB,0.0,12.0,frozen,bpsk,2,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,qpsk,2,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,16qam,2,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,32qam,2,0.002,0.0,0.005
202,tx_0_rx_12dB,0.0,12.0,recalibrated,bpsk,2,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,qpsk,2,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,16qam,2,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,32qam,2,0.002,0.0,0.005
202,tx_0_rx_12dB,0.0,12.0,frozen,bpsk,4,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,qpsk,4,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,16qam,4,0.001,0.0,0.003
202,tx_0_rx_12dB,0.0,12.0,frozen,32qam,4,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,bpsk,4,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,qpsk,4,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,16qam,4,0.001,0.0,0.003
202,tx_0_rx_12dB,0.0,12.0,recalibrated,32qam,4,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,bpsk,6,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,qpsk,6,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,16qam,6,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,32qam,6,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,bpsk,6,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,qpsk,6,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,16qam,6,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,32qam,6,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,bpsk,8,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,qpsk,8,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,16qam,8,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,32qam,8,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,bpsk,8,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,qpsk,8,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,16qam,8,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,32qam,8,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,bpsk,10,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,qpsk,10,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,16qam,10,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,frozen,32qam,10,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,bpsk,10,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,qpsk,10,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,16qam,10,0.0,0.0,0.0
202,tx_0_rx_12dB,0.0,12.0,recalibrated,32qam,10,0.0,0.0,0.0
202,tx_0_rx_6dB,0.0,6.0,frozen,bpsk,-10,0.339,0.309,0.37
202,tx_0_rx_6dB,0.0,6.0,frozen,qpsk,-10,0.149,0.123,0.175
202,tx_0_rx_6dB,0.0,6.0,frozen,16qam,-10,0.434,0.398,0.4670249999999999
202,tx_0_rx_6dB,0.0,6.0,frozen,32qam,-10,0.431,0.399,0.463
202,tx_0_rx_6dB,0.0,6.0,recalibrated,bpsk,-10,0.34,0.31,0.37
202,tx_0_rx_6dB,0.0,6.0,recalibrated,qpsk,-10,0.15,0.124,0.176
202,tx_0_rx_6dB,0.0,6.0,recalibrated,16qam,-10,0.432,0.396,0.465
202,tx_0_rx_6dB,0.0,6.0,recalibrated,32qam,-10,0.431,0.399,0.463
202,tx_0_rx_6dB,0.0,6.0,frozen,bpsk,-8,0.165,0.143,0.189
202,tx_0_rx_6dB,0.0,6.0,frozen,qpsk,-8,0.053,0.037,0.068
202,tx_0_rx_6dB,0.0,6.0,frozen,16qam,-8,0.399,0.368,0.43
202,tx_0_rx_6dB,0.0,6.0,frozen,32qam,-8,0.425,0.392,0.457
202,tx_0_rx_6dB,0.0,6.0,recalibrated,bpsk,-8,0.168,0.145,0.191
202,tx_0_rx_6dB,0.0,6.0,recalibrated,qpsk,-8,0.053,0.037,0.068
202,tx_0_rx_6dB,0.0,6.0,recalibrated,16qam,-8,0.398,0.367,0.429
202,tx_0_rx_6dB,0.0,6.0,recalibrated,32qam,-8,0.425,0.392,0.457
202,tx_0_rx_6dB,0.0,6.0,frozen,bpsk,-6,0.04,0.028,0.053
202,tx_0_rx_6dB,0.0,6.0,frozen,qpsk,-6,0.007,0.002,0.013
202,tx_0_rx_6dB,0.0,6.0,frozen,16qam,-6,0.21,0.184,0.23502499999999985
202,tx_0_rx_6dB,0.0,6.0,frozen,32qam,-6,0.233,0.208,0.26
202,tx_0_rx_6dB,0.0,6.0,recalibrated,bpsk,-6,0.04,0.028,0.053
202,tx_0_rx_6dB,0.0,6.0,recalibrated,qpsk,-6,0.007,0.002,0.013
202,tx_0_rx_6dB,0.0,6.0,recalibrated,16qam,-6,0.21,0.184,0.23502499999999985
202,tx_0_rx_6dB,0.0,6.0,recalibrated,32qam,-6,0.233,0.208,0.26
202,tx_0_rx_6dB,0.0,6.0,frozen,bpsk,-4,0.005,0.001,0.01
202,tx_0_rx_6dB,0.0,6.0,frozen,qpsk,-4,0.002,0.0,0.005
202,tx_0_rx_6dB,0.0,6.0,frozen,16qam,-4,0.071,0.056,0.088
202,tx_0_rx_6dB,0.0,6.0,frozen,32qam,-4,0.089,0.072,0.108
202,tx_0_rx_6dB,0.0,6.0,recalibrated,bpsk,-4,0.005,0.001,0.01
202,tx_0_rx_6dB,0.0,6.0,recalibrated,qpsk,-4,0.002,0.0,0.005
202,tx_0_rx_6dB,0.0,6.0,recalibrated,16qam,-4,0.071,0.056,0.088
202,tx_0_rx_6dB,0.0,6.0,recalibrated,32qam,-4,0.089,0.072,0.108
202,tx_0_rx_6dB,0.0,6.0,frozen,bpsk,-2,0.002,0.0,0.005
202,tx_0_rx_6dB,0.0,6.0,frozen,qpsk,-2,0.0,0.0,0.0
202,tx_0_rx_6dB,0.0,6.0,frozen,16qam,-2,0.01,0.004,0.016
202,tx_0_rx_6dB,0.0,6.0,frozen,32qam,-2,0.025,0.016,0.035
202,tx_0_rx_6dB,0.0,6.0,recalibrated,bpsk,-2,0.002,0.0,0.005
